"63","71","01","1002","00100","Rajawali, Jl.","Garuda","Gubernur Soebarjo","Kelayan Selatan","Banjarmasin Selatan","455.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00101","Rantauan Darat, Jl.","K.S. Tubun","R.K. Ilir","Kelayan Selatan","Banjarmasin Selatan","2059.0","5.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00102","Sartika, Gg.","Laksana Intan","Amanah","Kelayan Selatan","Banjarmasin Selatan","360.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00103","SMP 34, Gg.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","549.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00104","Tanpa Nama, Gg.","Mutiara","Buntu","Kelayan Selatan","Banjarmasin Selatan","49.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00105","Taupik, Jl.","Laksana Intan","Buntu","Kelayan Selatan","Banjarmasin Selatan","155.0","3.3","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00106","Tembus Mantuil, Jl.","Laksana Intan","Tol Basirih","Kelayan Selatan","Banjarmasin Selatan","2550.0","4.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00107","Warga Indah I, Komp.","Tembus Mantuil","Buntu","Kelayan Selatan","Banjarmasin Selatan","302.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1002","00108","Yakut, Jl.","9 Oktober","Nilam","Kelayan Selatan","Banjarmasin Selatan","96.0","3.8","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00109","9 Oktober, Jl","K.S. Tubun","R.K. Ilir","Pekauman","Banjarmasin Selatan","870.0","5.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00110","Alami, Komp.","9 Oktober","Rantauan Darat","Pekauman","Banjarmasin Selatan","150.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00111","Biduri, Gg.","9 Oktober","Gg. Istiqlal","Pekauman","Banjarmasin Selatan","106.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
